RR001-3775|at your table, serene in your moderate prosperity, and in looks want,|at your table, serene in your moderate prosperity, and in looks want,
RR001-3776|thin-lipped, and pale, asking how can you eat when she is as she is.|thin-lipped, and pale, asking how can you eat when she is as she is.
RR001-3777|You feel the health and vigor of your body, warmly clad, and lo, here|You feel the health and vigor of your body, warmly clad, and lo, here
RR001-3778|comes illness or weakness, thin and pining, and with cough or sigh|comes illness or weakness, thin and pining, and with cough or sigh
RR001-3779|or halting step, cries: “See how I suffer--and you--you have health!”|or halting step, cries: “See how I suffer -- and you -- you have health!”
RR001-3780|Weakness confronts strength, poverty wealth, health sickness, courage|Weakness confronts strength, poverty wealth, health sickness, courage
RR001-3781|cowardice, fortune the very depths of misfortune, and they know each|cowardice, fortune the very depths of misfortune, and they know each
RR001-3782|other not--or defy each other. Of a truth, they either despise or fear,|other not -- or defy each other. Of a truth, they either despise or fear,
RR001-3783|the one the other.|the one the other.
RR001-3784|THE BEAUTY OF LIFE|THE BEAUTY OF LIFE
RR001-3785|The beauty of life is involved very largely with the outline of its|The beauty of life is involved very largely with the outline of its
RR001-3786|scenery. There are many other things which make up the joy of our world|scenery. There are many other things which make up the joy of our world
RR001-3787|for us, but this is one of the most salient of its charms. The stretch|for us, but this is one of the most salient of its charms. The stretch
RR001-3788|of a level valley, the graceful rise of a hill, water running, a clump|of a level valley, the graceful rise of a hill, water running, a clump
RR001-3789|or a forest of trees--these add to the majesty of our being and show us|or a forest of trees -- these add to the majesty of our being and show us
RR001-3790|how great a thing our world really is.|how great a thing our world really is.
RR001-3791|The significance of scenes in general which hold and bind our lives|The significance of scenes in general which hold and bind our lives
RR001-3792|for us, making them sweet or grim according to the sharpness of our|for us, making them sweet or grim according to the sharpness of our
RR001-3793|perceptions, is a wonderful thing. We are passing among them every|perceptions, is a wonderful thing. We are passing among them every
RR001-3794|moment. A new arrangement is had with every move we make. If we but|moment. A new arrangement is had with every move we make. If we but
RR001-3795|lift our eyes we see a variation which is forever interesting and|lift our eyes we see a variation which is forever interesting and
RR001-3796|forever new.|forever new.
RR001-3797|The fact significant is that every scene possesses that vital|The fact significant is that every scene possesses that vital
RR001-3798|instability which is the charm of existence. It is forever changing.|instability which is the charm of existence. It is forever changing.
RR001-3799|The waters are running, the winds blowing, the light waxing and waning,|The waters are running, the winds blowing, the light waxing and waning,
RR001-3800|and in the very ground such currents are at work as produce and modify|and in the very ground such currents are at work as produce and modify
RR001-3801|all the visible life and color that we know. Great forces are at work,|all the visible life and color that we know. Great forces are at work,
RR001-3802|strong ones, and our own little lives are but a shadow of something|strong ones, and our own little lives are but a shadow of something
RR001-3803|that wills activity and enjoys it, that wills beauty and is beauty. The|that wills activity and enjoys it, that wills beauty and is beauty. The
RR001-3804|scenes that we see are purely representative of that.|scenes that we see are purely representative of that.
RR001-3805|But how, in the picturing of itself to itself, is the spirit of|But how, in the picturing of itself to itself, is the spirit of
RR001-3806|the universe revealed to us? Here are forces which at bottom might be|the universe revealed to us? Here are forces which at bottom might be
RR001-3807|supposed to be anything--grim, deadly, terrible--but on the surface|supposed to be anything -- grim, deadly, terrible -- but on the surface
RR001-3808|how fair is their face. The trees are beautiful--you would not|how fair is their face. The trees are beautiful -- you would not
RR001-3809|suppose there was anything deadly at work to create them. The water|suppose there was anything deadly at work to create them. The water
RR001-3810|is mellifluent, sweet--you could hardly assume that it was grim in|is mellifluent, sweet -- you could hardly assume that it was grim in
RR001-3811|purpose or design. Every aspect of the scene reveals something pleasing|purpose or design. Every aspect of the scene reveals something pleasing
RR001-3812|which could scarcely have been the result of a cruel tendency, and yet|which could scarcely have been the result of a cruel tendency, and yet
RR001-3813|we know that cruelty exists, or if not cruelty at least a tendency|we know that cruelty exists, or if not cruelty at least a tendency
RR001-3814|to contention--one thing striving with another and wearing it away,|to contention -- one thing striving with another and wearing it away,
RR001-3815|feeding upon it, destroying it which is productive of pain. And this|feeding upon it, destroying it which is productive of pain. And this
RR001-3816|element of contention represents all the cruelty there is. And this is|element of contention represents all the cruelty there is. And this is
RR001-3817|not what is generally revealed in any scene.|not what is generally revealed in any scene.
